feature,importance
Population,0.05944282091926791
Urbanisation,0.07431218956707489
GDP_AUD_Real2015,0.08923704729642574
IP_Index_AUD_Real2015?,0.07686638962847356
FX_USD,0.14056993865120698
CPI_Index,0.077970926809269
Iron_Ore_Production,0.07697134065870773
Coal_Production,0.2492498822465855
Wind_Offshore,0.0
Wind_Onshore,0.07166835248770546
Solar_Grid,0.03991974412074431
Solar_Distributed,0.043791367614539
