feature,importance
Population,0.04876289867449292
Urbanisation,0.052922869441642977
GDP_AUD_Real2015,0.03801293959989927
IP_Index_AUD_Real2015?,0.06737002862868989
FX_USD,0.23603708118604383
CPI_Index,0.022899082823804293
Iron_Ore_Production,0.02887370390182613
Coal_Production,0.35367911999464274
Wind_Offshore,0.0
Wind_Onshore,0.047423202528578595
Solar_Grid,0.060353594382585515
Solar_Distributed,0.04366547883779396
