feature,importance
Population,0.11321101626068324
Urbanisation,0.10246464804756869
GDP_AUD_Real2015,0.06837523179507254
IP_Index_AUD_Real2015?,0.07753797164945098
FX_USD,0.05459716109034218
CPI_Index,0.09590836362646338
Iron_Ore_Production,0.11178378212767459
Coal_Production,0.08460568328913846
Wind_Offshore,0.0
Wind_Onshore,0.13195914808132647
Solar_Grid,0.10579484244886693
Solar_Distributed,0.053762151583412535
