feature,importance
Population,0.12744640169806912
Urbanisation,0.0727046985957078
GDP_AUD_Real2015,0.08327653879718253
IP_Index_AUD_Real2015?,0.0816635254933805
FX_USD,0.06677750044276505
CPI_Index,0.10619418437063717
Iron_Ore_Production,0.12083450376496822
Coal_Production,0.044102022045788315
Wind_Offshore,0.0
Wind_Onshore,0.12981249424150496
Solar_Grid,0.10025480113579444
Solar_Distributed,0.06693332941420199
