feature,importance
Population,0.05343035919972826
Urbanisation,0.035418289619052926
GDP_AUD_Real2015,0.026099517373691525
IP_Index_AUD_Real2015?,0.026551766735516773
FX_USD,0.3537444925848141
CPI_Index,0.09976850954974813
Iron_Ore_Production,0.053339480683194974
Coal_Production,0.18659325606997015
Wind_Offshore,0.0
Wind_Onshore,0.08345641995134745
Solar_Grid,0.05110841425137564
Solar_Distributed,0.03048949398156025
