feature,importance
Population,0.09961864783157605
Urbanisation,0.08777685033058093
GDP_AUD_Real2015,0.059552044974842386
IP_Index_AUD_Real2015?,0.07471441176706521
FX_USD,0.11623678131802352
CPI_Index,0.12058210363783438
Iron_Ore_Production,0.11360856067057254
Coal_Production,0.05585333578229047
Wind_Offshore,0.0
Wind_Onshore,0.11908112195137828
Solar_Grid,0.09078192981691308
Solar_Distributed,0.0621942119189233
