feature,importance
Population,0.035758498647165314
Urbanisation,0.03415105501272422
GDP_AUD_Real2015,0.02837774293793762
IP_Index_AUD_Real2015?,0.03216164635331364
FX_USD,0.07583002696895524
CPI_Index,0.04709818665165418
Iron_Ore_Production,0.04547914020945669
Coal_Production,0.5422749910391498
Wind_Offshore,0.0
Wind_Onshore,0.06361338354956185
Solar_Grid,0.05083172602168519
Solar_Distributed,0.04442360260839624
