feature,importance
Population,0.10038188011130796
Urbanisation,0.08997967537946365
GDP_AUD_Real2015,0.0613137705719321
IP_Index_AUD_Real2015?,0.07602609931622438
FX_USD,0.09928187740274906
CPI_Index,0.1214442332325261
Iron_Ore_Production,0.11329051812932608
Coal_Production,0.05835116912584952
Wind_Offshore,0.0
Wind_Onshore,0.12217680426959716
Solar_Grid,0.09383664596950131
Solar_Distributed,0.06391732649152289
